MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
20,5,115.0,10500,1,0,3,0,4,0,15,2,2,0,2,5,5,1964,1964,1,1,6,6,144.0,3,2,1,4,4,3,3,998.0,5,0.0,294.0,1292.0,1,4,1,4,1292,0,0,1292,1.0,0.0,1,1,3,1,4,6,7,2,2,5,1964.0,2,2.0,520.0,4,4,2,0,32,0,0,92,0,0,7,2009,0,0,145100
20,5,68.0,11000,1,0,3,0,1,0,15,2,2,0,2,5,6,1966,1966,1,1,9,10,200.0,3,4,1,4,4,2,1,740.0,4,230.0,184.0,1154.0,1,0,1,4,1154,0,0,1154,0.0,0.0,1,1,3,1,4,6,7,1,3,1,1966.0,1,2.0,480.0,4,4,2,0,58,0,0,0,0,0,11,2009,9,4,154000
60,5,68.0,8970,1,0,3,0,0,0,15,2,2,0,5,5,6,1965,1965,1,1,8,8,0.0,3,2,1,4,4,3,0,388.0,5,0.0,356.0,744.0,1,4,1,4,825,1315,0,2140,0.0,0.0,2,1,4,1,4,7,7,1,4,1,1965.0,0,2.0,549.0,4,4,2,0,40,264,0,0,0,0,6,2009,9,4,177500
80,5,68.0,12095,1,0,3,0,0,0,15,2,2,0,7,6,6,1964,1964,1,1,8,6,115.0,3,2,1,4,4,1,4,564.0,5,0.0,563.0,1127.0,1,4,1,4,1445,0,0,1445,0.0,0.0,1,1,3,1,4,7,7,1,1,1,1964.0,1,2.0,645.0,4,4,2,180,0,0,0,0,0,0,8,2009,9,4,158000
20,5,80.0,9600,1,3,3,0,0,0,15,2,2,0,2,5,6,1959,1959,1,1,8,8,132.0,3,4,1,4,4,3,0,991.0,5,0.0,50.0,1041.0,1,0,1,4,1041,0,0,1041,1.0,0.0,1,0,3,1,4,6,7,0,2,1,1959.0,1,1.0,270.0,4,4,2,224,88,0,0,0,0,0,7,2009,9,4,124500
80,5,85.0,11475,1,3,3,0,0,0,15,2,2,0,7,6,6,1961,1961,3,1,6,6,90.0,3,4,1,4,4,1,0,568.0,5,0.0,640.0,1208.0,1,0,1,4,1576,0,0,1576,1.0,0.0,1,0,4,1,2,7,7,1,3,3,1961.0,0,2.0,368.0,4,4,2,85,0,0,0,0,0,0,9,2009,9,4,174500
20,5,68.0,9768,1,3,3,0,4,0,15,2,2,0,2,5,5,1955,1955,1,1,14,15,0.0,3,4,1,4,4,3,4,100.0,0,247.0,613.0,960.0,1,2,1,4,960,0,0,960,1.0,0.0,1,0,2,1,4,5,7,0,2,1,1955.0,1,1.0,330.0,4,4,2,0,70,0,0,0,0,0,2,2009,9,4,122000
30,5,50.0,5330,1,3,1,0,4,0,3,2,2,0,2,4,7,1940,1950,3,1,13,14,0.0,1,4,1,4,4,3,3,280.0,5,0.0,140.0,420.0,1,2,1,4,708,0,0,708,0.0,0.0,1,0,2,1,1,5,7,0,2,1,1979.0,2,0.0,0.0,4,4,2,164,0,0,0,0,0,0,12,2009,9,4,82500
50,5,68.0,7015,1,0,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,1,8,8,161.0,3,4,1,4,4,3,3,185.0,5,0.0,524.0,709.0,1,4,1,4,979,224,0,1203,1.0,0.0,1,0,3,1,2,5,7,1,4,5,1950.0,2,1.0,352.0,4,4,2,0,0,248,0,0,0,0,7,2009,9,4,110000
20,5,128.0,12160,1,3,3,0,4,0,15,1,2,0,2,6,4,1953,1953,3,1,14,15,90.0,3,4,1,4,4,3,1,1024.0,5,0.0,481.0,1505.0,1,0,1,4,1505,0,0,1505,1.0,0.0,1,0,2,1,4,6,7,1,4,1,1953.0,1,2.0,505.0,4,4,2,0,0,0,162,0,0,0,2,2009,9,4,149500
20,5,90.0,9900,1,3,3,0,4,0,15,1,2,0,2,6,5,1967,1967,1,1,2,2,0.0,2,4,1,4,4,3,4,1173.0,5,0.0,507.0,1680.0,1,4,1,4,1691,0,0,1691,1.0,0.0,1,0,2,1,4,5,7,0,2,1,1967.0,2,2.0,550.0,2,4,2,0,67,260,0,0,0,0,4,2009,9,4,175000
20,5,80.0,9600,1,3,3,0,4,0,15,2,2,0,2,6,5,1953,1953,3,1,6,6,238.0,3,4,1,4,4,3,2,1285.0,5,0.0,131.0,1416.0,1,4,1,4,1644,0,0,1644,1.0,0.0,1,0,3,1,4,7,7,2,2,1,1953.0,0,2.0,418.0,4,4,2,110,0,0,0,0,0,0,10,2009,9,4,167000
20,5,80.0,9600,1,3,3,0,4,0,15,2,2,0,2,5,6,1956,1956,3,1,8,8,0.0,3,4,1,4,4,3,4,504.0,5,0.0,546.0,1050.0,1,2,1,4,1050,0,0,1050,0.0,0.0,1,0,2,1,4,5,7,0,2,1,1956.0,2,1.0,338.0,4,4,2,0,0,0,0,0,0,0,6,2009,9,4,128900
50,5,80.0,9600,1,3,3,0,4,0,15,2,2,0,0,6,8,1950,2005,1,1,13,14,0.0,3,2,1,4,4,3,1,120.0,5,0.0,736.0,856.0,1,0,1,4,1112,556,0,1668,0.0,0.0,1,1,3,1,4,6,3,0,2,1,1950.0,2,1.0,271.0,4,4,2,0,0,0,0,0,0,0,9,2009,9,4,140000
20,5,80.0,9600,1,3,3,0,4,0,15,2,2,0,2,5,7,1950,2007,1,1,8,8,0.0,2,4,1,4,4,3,0,607.0,5,0.0,506.0,1113.0,1,2,1,4,1113,0,0,1113,0.0,0.0,1,0,3,1,2,5,7,1,2,1,1950.0,2,1.0,264.0,4,4,2,0,80,120,0,0,0,0,7,2009,9,4,147000
90,5,65.0,8944,1,3,3,0,4,0,15,2,2,2,2,5,5,1967,1967,1,1,9,10,0.0,3,4,1,4,4,3,5,0.0,5,0.0,1584.0,1584.0,1,4,1,4,1584,0,0,1584,0.0,0.0,2,0,4,2,4,8,4,0,2,5,1967.0,2,3.0,792.0,4,4,2,0,152,0,0,0,0,0,4,2009,9,4,124000
20,5,92.0,10573,1,0,3,0,0,0,15,2,2,0,2,6,6,1961,1961,3,1,8,8,3.0,3,4,1,4,4,3,4,1312.0,5,0.0,141.0,1453.0,1,0,1,4,1453,0,0,1453,1.0,0.0,2,0,3,1,4,6,7,1,4,1,1961.0,1,2.0,530.0,4,4,2,0,49,0,0,288,0,0,4,2009,9,4,187500
20,5,68.0,9500,1,0,3,0,4,0,15,2,2,0,2,6,5,1963,1963,1,1,9,10,247.0,3,4,1,2,4,3,1,609.0,5,0.0,785.0,1394.0,1,2,1,4,1394,0,0,1394,1.0,0.0,1,1,3,1,4,6,7,2,2,1,1963.0,1,2.0,514.0,4,4,2,0,76,0,0,185,0,0,7,2009,9,4,159000
20,5,80.0,14695,1,0,3,0,4,0,15,2,2,0,2,6,8,1966,2008,1,1,8,8,210.0,3,2,1,4,4,3,0,1387.0,5,0.0,175.0,1562.0,1,2,1,4,1567,0,0,1567,1.0,0.0,2,0,2,1,2,5,7,2,2,1,1966.0,2,2.0,542.0,4,4,2,0,110,0,0,342,0,0,7,2009,9,4,256000
60,5,85.0,13600,1,3,3,0,4,0,15,2,2,0,5,7,6,1965,1990,1,1,6,6,176.0,3,4,1,4,4,3,1,454.0,5,0.0,314.0,768.0,1,4,1,4,1186,800,0,1986,0.0,0.0,2,1,3,1,4,7,7,3,1,1,1965.0,2,2.0,486.0,4,4,2,0,42,0,0,189,0,0,10,2009,9,4,205000
60,5,100.0,13000,1,3,3,0,0,0,15,2,2,0,5,6,6,1968,1968,1,1,13,14,576.0,3,2,1,2,4,3,4,448.0,5,0.0,448.0,896.0,1,4,1,4,1182,960,0,2142,0.0,0.0,2,1,4,1,2,8,7,1,2,1,1968.0,0,1.0,509.0,4,4,2,0,72,0,0,252,0,0,6,2009,9,4,193500
20,5,120.0,13560,1,3,3,0,0,0,15,2,2,0,2,6,3,1968,1968,3,1,14,15,216.0,3,4,1,1,1,3,5,0.0,5,0.0,1392.0,1392.0,1,2,1,4,1392,0,0,1392,1.0,0.0,1,0,2,1,4,5,1,2,4,1,1968.0,1,2.0,576.0,4,4,2,0,0,240,0,0,0,0,7,2009,9,4,110000
50,5,68.0,12513,1,0,3,0,2,0,15,1,2,0,0,4,4,1920,2007,1,1,13,14,0.0,3,2,0,4,1,3,5,0.0,5,0.0,715.0,715.0,1,2,1,4,1281,457,0,1738,0.0,0.0,2,0,4,1,4,7,7,1,2,1,1920.0,2,1.0,368.0,4,4,2,55,0,0,0,0,0,0,6,2009,9,4,104900
20,5,73.0,8760,1,3,3,0,4,0,15,2,2,0,2,5,7,1956,1956,1,1,14,15,164.0,2,4,1,4,4,3,0,856.0,5,0.0,313.0,1169.0,1,4,1,4,1144,0,0,1144,1.0,0.0,1,0,3,1,4,6,7,0,2,1,1956.0,1,1.0,286.0,4,4,2,257,0,0,0,0,0,0,6,2009,9,4,150000
20,5,70.0,8400,1,3,3,0,4,0,15,2,2,0,2,6,3,1957,1957,3,1,3,3,0.0,3,4,1,4,4,3,0,189.0,4,661.0,628.0,1478.0,1,2,1,4,1478,0,0,1478,1.0,0.0,1,1,3,1,4,6,7,2,2,1,1957.0,1,2.0,442.0,4,4,2,114,0,0,0,216,0,0,6,2009,9,4,156500
20,5,68.0,12285,1,0,3,0,4,0,15,2,2,0,2,7,6,1960,1960,1,1,9,10,128.0,3,4,1,4,4,3,1,544.0,5,0.0,785.0,1329.0,1,2,1,4,1329,0,0,1329,0.0,0.0,1,1,3,1,4,5,7,2,2,1,1960.0,2,2.0,441.0,4,4,2,0,0,203,0,0,0,0,8,2009,9,4,176000
20,5,66.0,9240,1,0,3,0,4,0,15,2,2,0,2,6,8,1959,1998,3,1,8,8,0.0,2,4,1,4,4,3,0,708.0,5,0.0,280.0,988.0,1,4,1,4,988,0,0,988,1.0,0.0,2,0,3,1,2,6,7,0,2,1,1959.0,2,1.0,297.0,4,4,2,156,0,0,0,0,0,0,6,2009,9,4,149500
20,5,80.0,9600,1,3,3,0,4,0,15,1,2,0,2,6,6,1958,1988,3,1,14,15,183.0,3,4,1,4,4,3,4,620.0,3,620.0,0.0,1240.0,1,2,1,4,1632,0,0,1632,1.0,0.0,2,0,3,1,4,6,2,1,2,1,1958.0,1,1.0,338.0,4,4,2,289,0,0,0,0,0,0,4,2009,9,4,139000
20,5,66.0,12400,1,0,3,0,4,0,15,1,2,0,2,6,7,1958,1998,3,1,14,15,176.0,3,4,1,4,1,3,4,585.0,5,0.0,630.0,1215.0,1,4,1,0,1215,0,0,1215,0.0,0.0,1,0,3,1,4,6,7,0,2,1,1958.0,2,1.0,297.0,4,4,2,0,0,0,0,234,0,0,6,2009,9,4,155000
20,5,70.0,8750,1,3,3,0,4,0,15,2,2,0,2,5,5,1956,1956,1,1,3,3,0.0,3,4,1,4,4,3,4,435.0,1,202.0,565.0,1202.0,1,4,1,4,1202,0,0,1202,0.0,1.0,1,0,3,1,4,6,7,0,2,1,1956.0,1,1.0,304.0,4,4,2,0,35,120,0,0,0,0,11,2009,0,0,120000
20,5,70.0,8750,1,3,3,0,4,0,15,2,2,0,2,5,5,1955,1955,1,1,0,0,0.0,3,4,1,4,4,3,4,172.0,3,483.0,727.0,1382.0,1,2,1,0,1382,0,0,1382,0.0,1.0,1,0,3,1,2,6,7,0,2,1,1955.0,2,1.0,350.0,4,4,2,280,0,0,0,0,0,0,7,2009,9,4,153000
20,5,80.0,10400,1,3,3,0,0,0,15,2,2,0,2,4,5,1956,1956,1,1,9,10,0.0,3,4,1,4,4,3,4,155.0,3,750.0,295.0,1200.0,1,4,1,4,1200,0,0,1200,1.0,0.0,1,0,3,1,4,6,7,2,2,1,1956.0,2,1.0,294.0,4,4,2,0,189,140,0,0,0,0,11,2009,9,3,144000
80,5,120.0,19296,1,3,3,0,0,0,15,0,2,0,7,6,5,1962,1962,1,1,14,15,399.0,3,4,1,4,4,1,4,672.0,0,690.0,0.0,1362.0,1,4,1,4,1382,0,0,1382,1.0,0.0,1,0,3,1,4,6,7,1,4,1,1991.0,2,2.0,884.0,4,4,2,0,0,252,0,0,0,0,5,2009,9,4,176000
20,5,74.0,8532,1,3,3,0,4,0,15,2,2,0,2,5,6,1954,1990,3,1,14,15,650.0,3,4,1,4,4,3,4,1213.0,5,0.0,84.0,1297.0,1,2,1,4,1297,0,0,1297,0.0,1.0,1,0,3,1,4,5,7,1,4,1,1954.0,0,2.0,498.0,4,4,2,0,0,0,0,0,0,0,10,2009,9,4,153000
90,5,76.0,9482,1,3,3,0,4,0,15,2,2,2,2,5,4,1958,1958,3,1,14,15,657.0,3,4,2,4,4,3,5,0.0,5,0.0,1866.0,1866.0,1,0,1,4,1866,0,0,1866,0.0,0.0,2,0,4,2,4,8,7,0,2,5,1958.0,2,2.0,495.0,4,1,2,0,0,0,0,0,0,0,12,2009,9,4,135000
20,5,53.0,8128,1,0,3,0,1,0,15,2,2,0,2,6,7,1954,1954,3,1,8,8,80.0,3,4,1,4,4,3,0,490.0,5,0.0,572.0,1062.0,1,2,1,4,1062,0,0,1062,1.0,0.0,1,0,3,1,4,6,7,0,2,1,1954.0,2,1.0,297.0,4,4,2,0,0,0,0,0,0,0,2,2009,9,4,131000
20,5,79.0,10634,1,3,3,0,4,0,15,2,2,0,2,5,6,1953,1953,1,1,8,8,0.0,3,4,2,4,4,3,1,428.0,3,180.0,0.0,608.0,1,4,1,4,1319,0,0,1319,1.0,0.0,1,0,3,1,4,5,3,0,2,1,1953.0,2,1.0,270.0,4,4,2,66,0,0,0,0,0,0,11,2009,9,4,123000
20,5,67.0,13070,1,3,3,0,0,0,15,2,2,0,2,5,5,1951,1951,3,1,8,8,0.0,3,4,1,4,4,3,4,308.0,5,0.0,323.0,631.0,1,4,1,0,1112,0,0,1112,0.0,0.0,1,0,2,1,4,5,7,0,2,2,1951.0,2,2.0,480.0,4,4,2,0,0,0,0,255,0,0,10,2009,9,4,126000
20,5,60.0,10434,1,3,3,0,4,0,15,2,2,0,2,4,5,1955,1955,1,1,9,10,0.0,3,4,1,4,4,3,5,0.0,5,0.0,1005.0,1005.0,1,4,1,4,1005,0,0,1005,0.0,0.0,1,0,2,1,1,5,7,1,4,5,1977.0,2,2.0,672.0,1,1,2,0,0,0,0,0,0,0,11,2009,9,4,115000
20,5,75.0,14559,1,3,3,0,4,0,15,2,2,0,2,5,7,1951,2000,3,1,14,15,70.0,2,4,1,4,4,3,1,650.0,4,180.0,178.0,1008.0,1,0,1,4,1363,0,0,1363,1.0,0.0,1,0,2,1,4,6,2,2,4,4,1951.0,2,1.0,288.0,4,4,2,324,42,0,0,168,0,2000,6,2009,9,4,164900
30,5,80.0,8480,1,3,3,0,0,0,15,2,2,0,2,5,6,1945,1950,1,1,8,8,0.0,3,2,1,4,4,3,1,700.0,5,0.0,93.0,793.0,1,4,1,4,793,0,0,793,1.0,0.0,1,0,2,1,1,4,7,0,2,5,1945.0,2,1.0,240.0,4,4,2,0,0,0,0,0,0,0,8,2009,9,4,113000
20,5,60.0,7626,1,3,3,0,4,0,15,2,2,0,2,5,8,1952,2005,3,1,14,15,0.0,2,4,1,4,4,3,2,931.0,5,0.0,100.0,1031.0,1,2,1,4,1031,0,0,1031,1.0,0.0,1,0,2,1,2,5,7,0,2,1,1952.0,2,1.0,230.0,4,4,2,0,0,0,0,0,0,0,3,2009,9,4,145500
20,5,75.0,9533,1,3,3,0,4,0,15,2,2,0,2,5,5,1953,1953,3,1,14,15,140.0,3,4,3,4,4,3,2,0.0,5,0.0,0.0,0.0,1,4,1,0,1210,0,0,1210,0.0,0.0,1,1,2,1,4,7,7,0,2,1,1953.0,0,1.0,616.0,4,4,2,208,0,100,0,0,0,0,8,2009,3,4,102900
190,5,107.0,10615,1,0,0,0,0,1,20,0,0,1,5,3,5,1900,1970,1,1,6,6,0.0,3,4,1,1,4,2,1,440.0,5,0.0,538.0,978.0,1,4,1,4,1014,685,0,1699,1.0,0.0,2,0,3,2,4,7,7,0,2,4,1920.0,2,2.0,420.0,1,1,2,0,74,0,0,0,0,0,8,2009,9,0,95000
60,5,78.0,11419,1,3,3,0,0,0,15,0,2,0,5,7,7,1948,1999,1,1,15,16,0.0,3,4,1,4,4,2,0,699.0,5,0.0,0.0,699.0,1,0,1,0,801,726,0,1527,1.0,0.0,1,1,3,1,4,6,7,1,2,1,1948.0,2,2.0,410.0,4,4,2,0,0,134,0,0,0,0,12,2009,9,4,152500
20,5,60.0,9600,1,3,3,0,4,0,15,2,2,0,2,5,6,1950,1950,1,1,14,15,0.0,3,4,1,4,4,3,1,390.0,5,0.0,810.0,1200.0,1,4,1,4,1200,0,0,1200,0.0,0.0,1,0,3,1,4,6,7,0,2,1,1950.0,0,1.0,246.0,4,4,2,126,0,0,0,0,0,0,8,2009,9,4,129900
20,5,50.0,8000,1,3,3,0,4,0,15,2,2,0,2,6,6,1948,2002,1,1,13,14,0.0,3,2,1,4,4,3,0,680.0,5,0.0,292.0,972.0,1,0,1,4,972,0,0,972,1.0,0.0,1,0,2,1,4,5,7,1,2,5,1948.0,2,1.0,240.0,4,4,2,0,0,0,0,0,0,0,5,2009,9,4,132000
20,5,53.0,5470,1,3,3,0,4,0,20,2,2,0,2,3,5,1958,1958,1,1,8,8,0.0,3,4,1,4,4,3,5,0.0,5,0.0,792.0,792.0,1,2,1,0,792,0,0,792,0.0,0.0,1,0,2,1,4,4,7,0,2,1,1958.0,2,1.0,366.0,1,4,2,0,90,0,0,0,0,0,8,2009,9,4,99900
50,5,60.0,10410,1,3,3,0,4,0,20,2,2,0,0,5,7,1916,1987,1,1,6,6,0.0,3,4,1,1,4,3,5,0.0,5,0.0,660.0,660.0,1,0,1,4,808,704,144,1656,0.0,0.0,2,1,3,1,4,8,3,0,2,5,1916.0,2,1.0,180.0,1,1,0,0,0,0,140,0,0,0,8,2009,9,4,135000
60,5,60.0,10800,1,3,3,0,4,0,20,2,2,0,5,5,7,1939,2006,1,1,13,14,0.0,3,2,0,4,4,3,5,0.0,5,0.0,676.0,676.0,1,0,1,4,676,676,0,1352,0.0,1.0,2,0,4,1,2,7,7,0,2,5,1939.0,2,2.0,720.0,4,4,2,187,0,128,0,0,0,0,8,2009,9,4,149000
70,5,80.0,8146,1,3,3,0,0,0,20,2,2,0,5,4,8,1900,2003,1,1,8,8,0.0,2,2,0,1,4,3,5,0.0,5,0.0,405.0,405.0,1,2,1,4,717,322,0,1039,0.0,0.0,1,0,2,1,4,6,7,0,2,5,1940.0,2,1.0,281.0,4,4,0,0,0,168,0,111,0,0,5,2009,9,4,114000
30,5,52.0,9022,1,3,3,0,4,0,20,2,2,0,2,5,8,1924,2006,1,1,13,14,0.0,2,4,0,4,4,3,5,0.0,5,0.0,768.0,768.0,1,0,1,4,792,0,0,792,0.0,0.0,1,0,2,1,2,5,7,0,2,5,1924.0,2,1.0,240.0,1,1,0,316,0,120,0,0,0,0,5,2009,9,4,109500
30,5,60.0,10230,1,3,3,0,4,0,20,2,2,0,2,5,7,1925,1950,1,1,8,8,0.0,3,4,0,4,4,3,5,0.0,5,0.0,1054.0,1054.0,1,0,1,4,1078,0,0,1078,0.0,0.0,1,0,3,1,0,6,7,0,2,5,1987.0,2,1.0,264.0,4,4,0,0,0,0,0,112,0,0,12,2009,9,4,125000
50,5,60.0,10410,1,3,3,0,4,0,20,2,2,0,0,4,5,1915,1950,1,1,8,8,0.0,3,4,0,4,4,3,5,0.0,5,0.0,1313.0,1313.0,1,4,1,4,1313,0,1064,2377,0.0,0.0,2,0,3,1,2,8,3,1,4,5,1954.0,2,2.0,528.0,4,4,2,0,0,432,0,0,0,0,6,2009,9,4,142900
70,5,60.0,7200,1,3,3,0,0,0,20,0,2,0,5,7,9,1910,2008,1,1,13,14,0.0,2,2,2,4,4,3,5,0.0,5,0.0,560.0,560.0,1,0,1,4,930,760,0,1690,0.0,0.0,2,0,4,1,2,5,7,0,2,5,2008.0,2,2.0,624.0,4,4,2,0,0,112,0,0,0,0,8,2009,9,4,156500
30,5,90.0,5400,1,3,3,0,4,0,20,0,2,0,2,2,5,1940,1950,1,1,12,13,0.0,1,4,2,1,4,3,5,0.0,5,0.0,416.0,416.0,1,2,0,0,599,0,0,599,1.0,0.0,1,0,2,1,2,4,7,0,2,1,1979.0,2,0.0,0.0,4,4,0,0,81,0,0,0,0,0,6,2009,9,4,59000
50,5,90.0,5400,1,3,3,0,0,0,20,0,2,0,0,4,6,1920,1950,1,1,4,4,0.0,1,4,2,4,4,3,0,315.0,4,105.0,420.0,840.0,1,0,1,4,840,534,0,1374,0.0,0.0,1,0,2,1,4,6,7,0,2,5,1967.0,0,1.0,338.0,4,4,2,0,0,198,0,0,0,0,10,2009,9,4,105000
30,5,60.0,10800,1,3,3,0,4,0,20,2,2,0,2,5,7,1920,1950,1,1,14,15,0.0,3,4,0,4,4,3,5,0.0,5,0.0,720.0,720.0,1,4,0,4,846,0,0,846,0.0,0.0,1,0,2,1,2,4,7,0,2,5,1980.0,0,2.0,576.0,4,4,0,0,0,0,0,0,0,0,6,2009,9,4,106000
30,5,60.0,10800,1,3,3,0,0,0,20,2,2,0,2,3,5,1890,1998,1,1,13,14,0.0,3,4,0,4,4,3,5,0.0,5,0.0,630.0,630.0,1,4,1,0,725,0,0,725,0.0,0.0,1,1,1,1,4,4,7,0,2,5,1959.0,2,1.0,320.0,4,4,2,0,30,0,0,0,0,0,11,2009,9,4,78500
90,5,81.0,9671,1,3,3,0,0,0,15,0,2,2,5,6,5,1969,1969,1,1,8,8,480.0,3,4,1,4,4,3,5,0.0,5,0.0,1248.0,1248.0,1,4,1,4,1248,1296,0,2544,0.0,0.0,2,2,6,2,4,12,7,0,2,1,1969.0,1,3.0,907.0,4,4,2,0,0,0,0,0,0,0,8,2009,9,4,190000
20,5,83.0,10143,1,3,3,0,4,0,15,2,2,0,2,6,7,1963,1963,1,1,6,6,295.0,3,4,1,4,4,3,4,384.0,5,0.0,996.0,1380.0,1,1,1,4,1380,0,0,1380,0.0,0.0,1,1,3,1,4,6,7,0,2,1,1963.0,2,1.0,364.0,4,4,2,0,0,0,0,216,0,0,6,2009,9,4,154000
20,5,77.0,11500,1,0,3,0,4,0,15,2,2,0,2,6,4,1967,1967,1,1,6,6,0.0,1,4,1,4,1,3,1,872.0,4,60.0,108.0,1040.0,1,2,1,4,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,2,1,3,1,1967.0,1,2.0,480.0,4,4,2,0,0,156,0,0,0,0,5,2009,9,4,163000
90,5,91.0,11643,1,3,3,0,4,0,15,0,2,2,5,5,5,1969,1969,1,1,8,8,368.0,3,4,1,4,4,3,3,500.0,5,0.0,748.0,1248.0,1,4,1,4,1338,1296,0,2634,1.0,1.0,2,2,6,2,4,12,7,0,2,5,1969.0,2,4.0,968.0,4,4,2,0,0,0,0,0,0,0,8,2009,9,4,200000
20,5,62.0,8010,1,3,3,0,4,0,15,2,2,0,2,6,9,1958,2007,3,1,14,15,0.0,2,2,1,4,4,2,2,745.0,5,0.0,206.0,951.0,1,2,1,4,951,0,0,951,1.0,0.0,1,0,2,1,2,6,7,0,2,5,1985.0,2,2.0,480.0,4,4,2,0,0,42,0,0,0,450,9,2009,9,4,143500
20,5,90.0,10454,1,0,3,0,0,0,15,2,2,0,2,6,6,1957,1957,3,1,9,10,143.0,3,4,1,4,4,3,4,546.0,5,0.0,559.0,1105.0,1,2,1,0,1105,0,0,1105,0.0,0.0,1,0,3,1,4,5,7,0,2,5,1957.0,2,1.0,308.0,4,4,2,0,0,0,0,0,0,0,4,2009,9,4,135000
20,5,64.0,8712,1,0,3,0,4,0,15,2,2,0,2,5,7,1957,2000,3,1,8,8,0.0,3,2,1,4,4,2,1,860.0,5,0.0,132.0,992.0,1,4,1,4,1306,0,0,1306,1.0,0.0,1,0,2,1,4,5,7,0,2,5,1968.0,2,1.0,756.0,4,4,2,0,0,0,0,0,0,0,5,2009,9,4,153000
20,5,68.0,17600,1,0,3,0,4,0,15,2,2,0,2,6,5,1960,1960,1,1,14,15,30.0,3,4,1,4,4,3,1,1270.0,5,0.0,208.0,1478.0,1,0,1,0,1478,0,0,1478,1.0,0.0,2,0,3,1,4,6,7,2,2,1,1960.0,2,2.0,498.0,4,4,2,0,40,0,0,0,0,0,12,2009,9,4,157500
20,5,80.0,9000,1,0,1,0,4,1,15,2,2,0,2,6,6,1958,1958,0,5,14,15,82.0,3,4,1,2,4,1,5,0.0,5,0.0,160.0,160.0,1,1,1,4,1142,0,0,1142,0.0,0.0,1,0,2,1,4,5,7,1,2,2,1958.0,1,1.0,384.0,4,4,2,0,28,64,0,0,0,0,4,2009,9,4,113500
40,5,60.0,12144,1,3,3,0,4,0,15,2,2,0,2,5,7,1949,1950,1,1,6,6,0.0,2,4,1,4,4,3,4,375.0,5,0.0,457.0,832.0,1,2,1,4,1036,0,232,1268,0.0,0.0,1,0,3,1,4,6,7,1,2,1,1949.0,2,1.0,288.0,4,4,2,0,28,0,0,0,0,0,9,2009,9,4,133000
90,5,60.0,8544,1,3,3,0,0,0,15,2,2,2,2,3,4,1950,1950,1,1,3,3,0.0,3,4,3,4,4,3,2,0.0,5,0.0,0.0,0.0,5,1,0,0,1040,0,0,1040,0.0,0.0,2,0,2,2,4,6,7,0,2,5,1987.0,2,2.0,400.0,4,4,2,0,0,0,0,0,0,0,6,2009,9,4,92900
50,5,60.0,8064,1,3,3,0,4,0,15,0,2,0,0,6,5,1950,1950,1,1,14,15,0.0,3,4,1,4,4,0,4,621.0,5,0.0,174.0,795.0,1,2,0,4,765,368,0,1133,0.0,0.0,1,0,3,1,4,5,7,0,2,5,1989.0,2,2.0,900.0,4,4,2,0,0,0,0,231,0,0,12,2009,0,0,128500
90,5,60.0,7200,1,3,3,0,4,0,15,2,2,2,2,4,5,1949,1950,1,1,3,12,0.0,3,4,3,4,4,3,2,0.0,5,0.0,0.0,0.0,5,1,0,1,1040,0,0,1040,0.0,0.0,2,0,2,2,4,6,7,0,2,5,1956.0,2,2.0,420.0,4,4,2,0,0,0,0,0,0,0,6,2009,9,4,90000
50,5,60.0,7200,1,3,3,0,4,0,15,2,2,0,0,5,4,1950,1982,1,1,13,15,0.0,3,4,1,4,4,3,4,180.0,1,352.0,676.0,1208.0,1,2,1,0,1136,768,0,1904,1.0,0.0,1,1,3,1,4,7,2,0,2,1,1950.0,2,1.0,240.0,4,4,2,0,0,168,0,0,0,0,5,2009,9,4,138000
20,5,71.0,7350,1,3,3,0,4,0,15,2,2,0,2,5,6,1958,1958,3,1,3,3,0.0,3,4,1,4,4,3,5,0.0,5,0.0,1041.0,1041.0,1,2,1,4,1041,0,0,1041,0.0,0.0,1,0,3,1,4,6,7,0,2,1,1958.0,1,1.0,294.0,4,4,2,0,0,0,0,0,0,0,3,2009,9,4,128000
