Overall Qual,Gr Liv Area,1st Flr SF,Total Bsmt SF,2nd Flr SF,BsmtFin SF 1,Full Bath,Lot Area,Garage Cars,Garage Area,Year Built,Year Remod/Add,Kitchen Qual,Lot Frontage,Bsmt Unf SF,Mas Vnr Area,Neighborhood,Garage Yr Blt,Screen Porch,Wood Deck SF,SalePrice
6,1224,1224,1224.0,0,883.0,2,4500,2.0,402.0,1999,1999,4,68.0,341.0,425.0,14,1999.0,0,0,165000
4,988,526,462.0,462,462.0,1,1596,1.0,297.0,1973,1973,4,21.0,0.0,0.0,13,1973.0,0,120,91000
5,874,874,864.0,0,510.0,1,9858,1.0,288.0,1968,1968,4,62.0,354.0,0.0,14,1968.0,0,33,130000
4,630,630,630.0,0,515.0,1,1526,1.0,286.0,1970,2002,2,21.0,115.0,0.0,13,1970.0,0,0,86000
5,1404,1404,1188.0,0,594.0,2,13383,2.0,504.0,1969,2000,4,83.0,594.0,176.0,14,1969.0,0,0,160000
4,630,630,630.0,0,509.0,1,1477,1.0,286.0,1970,1970,4,21.0,121.0,0.0,13,1970.0,0,0,80000
4,1344,798,546.0,546,0.0,1,1533,0.0,0.0,1970,2008,4,21.0,546.0,0.0,13,1979.0,0,0,97000
4,1092,546,546.0,546,273.0,1,2217,1.0,286.0,1970,1970,4,21.0,0.0,0.0,13,1970.0,0,238,88000
5,796,796,796.0,0,720.0,1,7689,1.0,336.0,1972,1972,4,50.0,0.0,0.0,14,1998.0,0,138,131900
6,1091,1091,384.0,0,114.0,1,7706,1.0,429.0,1993,1996,4,62.0,0.0,0.0,14,1993.0,0,280,131250
5,1110,1110,1097.0,0,1097.0,1,9101,2.0,602.0,1978,1978,2,68.0,0.0,104.0,14,1978.0,0,303,165500
5,833,833,833.0,0,625.0,1,8780,0.0,0.0,1985,1985,4,68.0,208.0,0.0,14,1979.0,0,0,112000
5,883,883,828.0,0,718.0,1,7669,2.0,698.0,1992,1993,4,70.0,0.0,0.0,14,1998.0,0,100,149000
5,1362,796,796.0,566,732.0,1,14115,2.0,480.0,1993,1995,4,85.0,64.0,0.0,14,1993.0,0,40,143000
5,1287,624,624.0,663,330.0,1,10429,2.0,440.0,1992,1992,4,62.0,294.0,0.0,14,2001.0,0,150,130000
6,1567,1567,1567.0,0,1567.0,2,9819,2.0,714.0,1977,1977,2,68.0,0.0,0.0,14,1977.0,0,264,196000
5,1632,784,784.0,848,496.0,1,10457,2.0,898.0,1969,1969,4,70.0,0.0,178.0,14,1969.0,0,0,173000
6,1414,1414,1184.0,0,528.0,1,11029,2.0,601.0,1958,2002,4,87.0,245.0,0.0,15,1990.0,190,0,176500
6,2117,2117,1205.0,0,865.0,2,12925,2.0,550.0,1970,1970,4,68.0,340.0,0.0,15,1970.0,0,0,237500
6,2112,1092,952.0,1020,500.0,2,11075,2.0,576.0,1969,1969,4,85.0,176.0,0.0,15,1969.0,0,280,206900
6,1604,926,926.0,678,706.0,2,8702,2.0,470.0,1997,1998,4,72.0,220.0,0.0,8,1997.0,0,0,187500
6,1470,680,680.0,790,476.0,2,8139,2.0,420.0,1995,1996,4,65.0,204.0,119.0,8,1995.0,0,192,165000
6,1604,926,926.0,678,851.0,2,9535,2.0,472.0,1998,1998,4,59.0,75.0,0.0,8,1998.0,0,100,195500
6,1638,943,943.0,695,828.0,2,9042,2.0,472.0,1998,1998,4,59.0,115.0,0.0,8,1998.0,0,100,192000
6,1636,916,916.0,720,138.0,2,15038,2.0,386.0,1996,1996,4,68.0,778.0,0.0,8,1996.0,0,168,173000
5,1384,1384,1348.0,0,450.0,2,14137,2.0,404.0,1996,1997,2,53.0,898.0,0.0,8,1996.0,0,0,177900
7,1446,729,729.0,717,604.0,2,21872,2.0,406.0,1996,1997,4,57.0,125.0,0.0,8,1996.0,0,264,175000
8,1593,1593,1593.0,0,1153.0,1,4923,2.0,682.0,2001,2002,0,41.0,440.0,0.0,25,2001.0,224,0,286000
8,1682,1682,1664.0,0,656.0,1,6264,2.0,528.0,1997,1997,2,45.0,1008.0,0.0,25,1997.0,0,0,247900
8,1337,1337,1337.0,0,733.0,2,5395,2.0,462.0,1993,1993,2,41.0,604.0,0.0,25,1993.0,0,96,180000
8,1280,1280,1280.0,0,0.0,2,5070,2.0,506.0,1992,1992,2,39.0,1280.0,0.0,25,1992.0,144,0,180000
6,1604,926,926.0,678,0.0,2,10839,2.0,470.0,1997,1998,4,100.0,926.0,0.0,8,1997.0,0,0,181000
6,1633,932,932.0,701,0.0,2,11184,2.0,460.0,1998,1998,4,73.0,932.0,0.0,8,1998.0,0,0,183000
6,1658,773,773.0,885,219.0,2,8000,2.0,431.0,1995,1996,4,68.0,554.0,0.0,8,1995.0,0,224,188000
7,1895,1086,712.0,809,0.0,2,10832,2.0,409.0,1994,1996,2,68.0,712.0,0.0,8,1994.0,0,143,194500
6,1709,851,836.0,858,504.0,2,14067,2.0,416.0,1991,1991,2,68.0,332.0,194.0,8,1991.0,0,0,185000
8,1228,1228,1228.0,0,767.0,2,4671,2.0,472.0,1988,1989,2,40.0,461.0,0.0,25,1988.0,0,168,189000
8,1337,1337,1337.0,0,319.0,2,5950,2.0,462.0,1989,1989,2,65.0,1018.0,0.0,25,1989.0,0,0,188500
8,2500,1168,1168.0,1332,16.0,3,13543,3.0,683.0,2005,2005,0,101.0,1152.0,130.0,25,2005.0,0,192,355000
9,2504,1134,1122.0,1370,0.0,2,11198,3.0,656.0,2005,2007,0,77.0,1122.0,245.0,25,2005.0,0,144,325000
9,1884,1884,1884.0,0,1337.0,2,15401,3.0,670.0,2004,2004,0,53.0,547.0,296.0,25,2004.0,0,214,387000
6,1474,1474,1632.0,0,0.0,1,31220,2.0,495.0,1952,1952,4,68.0,1632.0,0.0,8,1952.0,0,0,115000
9,1710,1710,1710.0,0,1034.0,2,8118,2.0,557.0,2007,2007,0,60.0,676.0,178.0,25,2007.0,0,156,334000
6,1488,1488,1488.0,0,0.0,2,47280,2.0,738.0,1950,1950,4,68.0,1488.0,44.0,8,1950.0,0,0,133000
7,2093,1236,791.0,857,0.0,2,20544,2.0,542.0,1986,1991,4,46.0,791.0,123.0,17,1986.0,0,364,215000
7,1688,1688,1675.0,0,983.0,2,12680,2.0,528.0,1988,1988,0,63.0,692.0,102.0,17,1988.0,141,0,226500
6,1422,1422,1422.0,0,588.0,2,12090,2.0,576.0,1981,1981,2,78.0,606.0,210.0,17,1981.0,0,276,175500
7,1260,1260,1260.0,0,747.0,2,10825,2.0,598.0,1983,1983,4,68.0,513.0,174.0,17,1983.0,0,152,181900
7,2064,2064,2048.0,0,1206.0,2,18559,2.0,550.0,1978,1978,2,56.0,656.0,383.0,17,1978.0,0,200,235000
7,1782,1782,1782.0,0,864.0,2,14450,2.0,551.0,1979,1979,2,85.0,469.0,194.0,17,1979.0,0,467,220000
6,2872,1542,1330.0,1330,896.0,2,12227,2.0,619.0,1977,1995,4,68.0,434.0,424.0,17,1977.0,0,550,272000
6,1211,1211,1211.0,0,890.0,2,13068,2.0,461.0,1976,1976,2,90.0,273.0,621.0,17,1976.0,0,0,161000
5,1126,1126,1126.0,0,767.0,2,15611,2.0,540.0,1977,1977,0,68.0,266.0,0.0,17,1977.0,0,180,175000
7,2044,1277,738.0,767,0.0,2,10400,2.0,489.0,1980,1988,4,80.0,738.0,280.0,17,1980.0,0,28,185000
5,1308,720,720.0,588,280.0,1,9743,2.0,484.0,1969,1969,4,75.0,440.0,0.0,17,1969.0,0,0,146900
7,2840,1420,1420.0,1420,988.0,2,12511,4.0,1314.0,1978,1978,2,68.0,432.0,168.0,17,1978.0,208,0,292500
6,1523,1523,1193.0,0,644.0,2,11361,2.0,478.0,1976,1976,4,104.0,549.0,160.0,17,1976.0,189,0,180000
6,1444,1444,1444.0,0,0.0,2,10400,2.0,473.0,1976,1976,4,80.0,1444.0,120.0,17,1976.0,0,0,159900
7,1964,1098,803.0,866,403.0,2,10480,2.0,483.0,1976,1976,4,80.0,400.0,660.0,17,1976.0,0,0,205000
5,1178,1178,1176.0,0,1084.0,1,10000,2.0,439.0,1973,2000,2,80.0,92.0,0.0,17,1973.0,0,224,157000
8,2340,1236,1236.0,1104,1023.0,2,14311,3.0,787.0,1996,1996,2,68.0,213.0,402.0,17,1996.0,0,192,306000
5,1792,896,896.0,896,0.0,2,9000,2.0,480.0,1974,1974,4,60.0,896.0,0.0,15,1982.0,0,0,133000
6,1054,1054,1054.0,0,602.0,1,9750,2.0,460.0,1969,1969,4,65.0,14.0,0.0,15,1969.0,80,180,151000
4,936,936,936.0,0,252.0,1,10295,1.0,288.0,1969,1969,4,68.0,684.0,72.0,15,1969.0,0,16,111900
5,864,864,864.0,0,119.0,1,7560,2.0,576.0,1971,1971,4,63.0,132.0,0.0,15,1977.0,0,0,123000
4,864,864,864.0,0,600.0,1,12735,2.0,576.0,1972,1972,4,68.0,264.0,0.0,15,1980.0,0,216,111250
6,1337,1337,1405.0,0,266.0,2,4060,2.0,511.0,1998,1999,2,34.0,1139.0,0.0,15,1998.0,0,144,181000
6,987,483,483.0,504,458.0,1,1680,1.0,264.0,1973,1973,4,21.0,25.0,359.0,2,1973.0,0,52,103400
6,987,483,483.0,504,330.0,1,1680,1.0,264.0,1973,1973,4,21.0,153.0,158.0,2,1973.0,0,0,100000
6,987,483,483.0,504,483.0,1,1890,1.0,352.0,1972,1972,4,21.0,0.0,422.0,2,1975.0,0,411,100500
6,987,483,483.0,504,321.0,1,1869,1.0,280.0,1970,1970,4,21.0,162.0,127.0,2,1987.0,0,0,106000
6,987,483,483.0,504,387.0,1,1680,1.0,264.0,1971,1971,4,21.0,96.0,232.0,2,1971.0,0,0,85400
6,987,483,483.0,504,358.0,1,1680,1.0,264.0,1971,1971,4,21.0,125.0,604.0,2,1971.0,0,0,89500
5,1302,630,630.0,672,350.0,2,1680,1.0,264.0,1972,1972,4,21.0,280.0,356.0,2,1972.0,0,0,111750
6,1069,1069,1069.0,0,559.0,2,4043,2.0,440.0,1977,1977,4,53.0,510.0,0.0,16,1977.0,200,0,140000
6,1456,855,855.0,601,286.0,2,2308,2.0,460.0,1975,1975,4,24.0,275.0,0.0,16,1975.0,0,0,143000
7,1055,1055,1055.0,0,378.0,2,2529,2.0,440.0,1977,1977,4,24.0,677.0,0.0,16,1977.0,0,0,148500
5,892,892,864.0,0,340.0,1,9477,1.0,264.0,1966,1966,4,68.0,524.0,65.0,15,1966.0,0,0,110000
8,1932,1932,1932.0,0,1336.0,2,12444,3.0,774.0,2008,2008,0,96.0,596.0,426.0,19,2008.0,0,0,394617
10,2332,1742,1682.0,590,1280.0,2,12474,3.0,846.0,2007,2008,0,96.0,402.0,272.0,19,2008.0,0,196,426000
10,2084,2084,2078.0,0,1636.0,2,14803,3.0,1220.0,2007,2008,0,114.0,442.0,816.0,19,2007.0,0,188,385000
9,2713,1476,1452.0,1237,1330.0,2,14948,3.0,858.0,2008,2008,0,67.0,122.0,268.0,19,2008.0,0,126,446261
8,1582,1582,1582.0,0,1012.0,2,12704,3.0,905.0,2007,2007,2,98.0,570.0,302.0,19,2007.0,0,209,317500
8,1710,1710,1710.0,0,1400.0,2,13891,3.0,866.0,2007,2008,2,107.0,310.0,436.0,19,2007.0,0,0,372402
8,2464,2464,2418.0,0,1728.0,2,13693,3.0,650.0,2007,2007,0,105.0,195.0,554.0,19,2007.0,0,358,417500
9,1950,1950,1950.0,0,1375.0,2,14418,3.0,706.0,2007,2007,0,104.0,575.0,480.0,19,2007.0,0,156,383000
9,2748,1850,1850.0,898,1420.0,2,13418,3.0,850.0,2006,2006,0,108.0,430.0,270.0,19,2006.0,0,212,390000
10,2790,1632,1620.0,1158,1082.0,2,12539,4.0,1150.0,2005,2006,0,96.0,538.0,468.0,19,2005.0,192,30,460000
9,2331,1414,1414.0,917,1249.0,2,12151,3.0,1003.0,2005,2005,0,102.0,165.0,368.0,19,2005.0,0,192,379000
8,2088,948,948.0,1140,40.0,2,8899,3.0,656.0,2007,2007,2,74.0,908.0,108.0,19,2007.0,0,100,250000
8,2332,1170,1148.0,1162,856.0,2,10574,3.0,756.0,2004,2004,0,85.0,292.0,126.0,19,2004.0,0,224,316000
10,2470,2470,2535.0,0,2257.0,1,12720,3.0,789.0,2003,2003,0,106.0,278.0,680.0,19,2003.0,216,154,615000
9,2668,1572,1572.0,1096,1016.0,2,13688,3.0,726.0,2003,2004,0,110.0,556.0,664.0,19,2003.0,0,400,412500
7,2046,1006,998.0,1040,866.0,2,10625,3.0,871.0,2003,2004,2,85.0,132.0,292.0,19,2003.0,0,320,284000
8,1575,1575,1603.0,0,1149.0,2,10845,3.0,732.0,2003,2004,2,92.0,454.0,504.0,19,2003.0,0,216,284000
8,2649,1515,1479.0,1134,1075.0,2,16900,3.0,746.0,2001,2002,2,130.0,404.0,1110.0,19,2001.0,0,0,421250
8,2690,1804,1765.0,886,0.0,2,16451,3.0,795.0,2003,2003,2,112.0,1765.0,221.0,19,2003.0,0,268,370000
9,1866,1866,1858.0,0,372.0,2,10110,3.0,870.0,2008,2008,0,58.0,1486.0,492.0,19,2008.0,0,0,336860
9,1702,1702,1702.0,0,1540.0,1,8769,3.0,1052.0,2008,2008,0,65.0,162.0,766.0,19,2008.0,224,0,367294
7,1367,1367,1367.0,0,20.0,2,12304,2.0,484.0,2005,2005,2,135.0,1347.0,144.0,19,2005.0,0,0,192000
8,1518,1518,1518.0,0,1218.0,1,12677,2.0,588.0,2003,2004,0,62.0,300.0,472.0,19,2003.0,0,185,274000
9,1684,1684,1684.0,0,28.0,2,8849,2.0,564.0,2005,2005,0,63.0,1656.0,616.0,19,2005.0,0,495,266000
9,1800,1800,1800.0,0,1204.0,2,8232,3.0,944.0,2007,2008,0,89.0,596.0,714.0,19,2008.0,0,210,370967
8,1342,1342,1342.0,0,846.0,2,6240,2.0,550.0,2006,2007,2,48.0,496.0,176.0,19,2007.0,0,0,234250
8,1342,1342,1342.0,0,24.0,2,6240,2.0,550.0,2006,2007,2,48.0,1318.0,196.0,19,2007.0,0,0,219500
7,1626,764,764.0,862,0.0,2,2448,2.0,474.0,2003,2004,2,36.0,764.0,106.0,19,2003.0,0,0,155000
7,1626,764,764.0,862,573.0,2,2448,2.0,474.0,2003,2004,2,36.0,191.0,106.0,19,2003.0,0,0,154000
7,1358,1358,1358.0,0,720.0,2,8198,2.0,484.0,2004,2004,2,59.0,638.0,146.0,19,2004.0,0,192,207000
7,1455,1455,1415.0,0,1073.0,2,3940,3.0,644.0,2003,2003,2,68.0,342.0,143.0,0,2003.0,144,156,195000
7,1576,1576,1393.0,0,1087.0,2,3940,3.0,668.0,2004,2004,2,68.0,306.0,24.0,0,2004.0,0,143,219990
7,1504,1504,1346.0,0,16.0,2,3182,2.0,437.0,2005,2006,2,43.0,1330.0,14.0,0,2005.0,0,156,191000
7,1266,1266,1266.0,0,0.0,2,3182,2.0,388.0,2007,2007,2,43.0,1266.0,16.0,0,2007.0,0,100,159895
7,1246,1246,1146.0,0,0.0,2,3710,2.0,428.0,2007,2008,2,53.0,1146.0,20.0,0,2007.0,0,100,187687
6,1515,813,789.0,702,0.0,2,9024,2.0,393.0,2004,2004,2,80.0,789.0,0.0,8,2004.0,0,0,179000
6,1593,864,839.0,729,759.0,2,7415,2.0,398.0,2004,2004,4,62.0,80.0,0.0,8,2004.0,0,100,193000
7,1166,1166,856.0,0,655.0,2,9587,2.0,400.0,2005,2005,2,59.0,201.0,182.0,8,2005.0,0,212,190000
6,1456,728,728.0,728,0.0,2,8029,2.0,400.0,2005,2005,2,51.0,728.0,0.0,8,2005.0,0,100,176000
7,1720,840,840.0,880,0.0,2,8010,2.0,400.0,2002,2003,2,68.0,840.0,0.0,8,2002.0,0,138,188000
7,1986,847,847.0,1139,0.0,2,8396,2.0,434.0,2003,2003,2,68.0,847.0,196.0,8,2003.0,0,120,213000
7,1358,1358,1350.0,0,876.0,2,7301,2.0,484.0,2007,2008,2,55.0,474.0,176.0,19,2008.0,0,192,217300
6,1792,962,936.0,830,0.0,2,10261,2.0,451.0,2000,2000,4,93.0,936.0,318.0,8,2000.0,0,0,186500
7,1892,1008,982.0,884,544.0,2,8220,2.0,431.0,2000,2001,4,71.0,438.0,647.0,8,2000.0,0,108,226750
7,1490,788,788.0,702,724.0,2,15384,2.0,388.0,2004,2005,2,60.0,64.0,0.0,8,2004.0,0,100,184000
7,1414,707,707.0,707,0.0,2,7750,2.0,403.0,2002,2002,2,68.0,707.0,0.0,8,2002.0,0,100,176000
7,2322,1037,1037.0,1285,870.0,2,12460,2.0,400.0,1999,2000,4,41.0,167.0,0.0,8,1999.0,0,144,225000
7,1651,873,831.0,778,0.0,2,8390,2.0,450.0,1999,1999,4,77.0,831.0,0.0,8,1999.0,0,0,185900
8,2199,1182,1173.0,1017,0.0,2,9660,2.0,516.0,1997,1997,2,84.0,1173.0,1290.0,18,1997.0,0,0,284500
8,2630,1470,1470.0,1160,986.0,2,9200,3.0,696.0,1998,1998,2,80.0,484.0,473.0,18,1998.0,0,0,315000
8,2198,1145,1145.0,1053,655.0,2,14260,3.0,836.0,2000,2000,2,84.0,490.0,350.0,18,2000.0,0,192,250000
9,2172,1533,1519.0,639,0.0,2,11000,3.0,687.0,2000,2000,0,68.0,1519.0,295.0,18,2000.0,0,162,291000
8,2006,2006,1982.0,0,1660.0,2,11675,3.0,938.0,1998,1998,2,136.0,322.0,495.0,18,1998.0,0,144,350000
7,2125,1064,1064.0,1061,851.0,2,10990,2.0,576.0,1996,1997,2,97.0,213.0,0.0,18,1996.0,0,168,279500
8,2501,1251,1242.0,1250,0.0,2,11929,3.0,751.0,1995,1995,2,68.0,1242.0,466.0,18,1995.0,0,192,290000
8,2113,2113,2109.0,0,1696.0,2,10437,3.0,839.0,1995,1995,2,91.0,413.0,660.0,18,1995.0,0,236,350000
7,2418,1325,1311.0,1093,1173.0,2,10542,3.0,983.0,1993,1994,2,96.0,138.0,651.0,18,1993.0,0,250,341000
7,2197,1108,1080.0,1089,228.0,2,10010,3.0,783.0,1993,1994,2,91.0,0.0,320.0,18,1993.0,0,385,287500
7,2127,1223,1223.0,904,1000.0,2,10944,2.0,525.0,1994,1994,2,81.0,223.0,448.0,18,1994.0,0,171,271000
8,1987,1987,1986.0,0,1314.0,2,14303,2.0,691.0,1994,1994,2,91.0,672.0,554.0,18,1994.0,0,262,301500
8,1580,1580,1580.0,0,0.0,2,11932,3.0,830.0,2007,2008,2,92.0,1580.0,186.0,24,2008.0,0,0,235128
6,1933,894,894.0,1039,0.0,2,14598,3.0,668.0,2007,2007,2,86.0,894.0,74.0,24,2007.0,0,100,214000
8,1574,1574,1574.0,0,24.0,2,11957,3.0,824.0,2006,2006,2,75.0,1550.0,53.0,24,2006.0,0,144,232000
7,1578,1578,1578.0,0,1096.0,2,13253,3.0,642.0,2006,2006,2,74.0,482.0,128.0,24,2006.0,0,0,240000
9,1506,1506,1498.0,0,0.0,2,14587,2.0,592.0,2008,2008,0,75.0,1498.0,284.0,24,2008.0,0,0,264132
8,1563,1563,1563.0,0,33.0,2,10206,3.0,758.0,2007,2007,2,78.0,1530.0,468.0,24,2007.0,0,144,245000
7,1428,1428,1417.0,0,0.0,2,12274,2.0,554.0,2008,2008,0,91.0,1417.0,256.0,24,2008.0,0,0,227680
8,1861,1341,1341.0,520,0.0,3,9801,3.0,851.0,2007,2007,2,73.0,1341.0,156.0,24,2007.0,0,144,257000
8,1874,955,955.0,919,729.0,2,9428,3.0,880.0,2007,2008,2,80.0,226.0,310.0,24,2007.0,0,168,297900
8,1460,1460,1460.0,0,666.0,2,10037,2.0,480.0,2006,2007,2,87.0,794.0,0.0,24,2006.0,0,0,247000
8,1372,1372,1363.0,0,24.0,2,8640,2.0,588.0,2007,2008,2,72.0,1339.0,0.0,24,2008.0,0,192,212700
7,1372,1372,1372.0,0,0.0,2,8640,2.0,529.0,2007,2008,2,72.0,1372.0,0.0,24,2008.0,0,0,250580
7,1428,1428,1428.0,0,0.0,2,11639,2.0,480.0,2007,2008,2,95.0,1428.0,0.0,24,2007.0,0,0,182000
7,1768,866,866.0,902,400.0,2,9803,2.0,603.0,2005,2005,2,75.0,466.0,0.0,24,2005.0,0,0,226700
8,1992,1053,1053.0,939,0.0,2,9375,2.0,648.0,2003,2004,2,75.0,1053.0,768.0,24,2003.0,0,140,250000
7,1958,1026,1026.0,932,0.0,2,10625,3.0,936.0,2005,2005,2,85.0,1026.0,0.0,24,2005.0,0,154,250000
8,2078,1050,1034.0,1028,789.0,2,10800,3.0,836.0,2007,2008,0,85.0,245.0,100.0,24,2008.0,0,0,339750
7,1665,822,813.0,843,0.0,2,8125,2.0,562.0,2007,2007,2,65.0,813.0,0.0,24,2007.0,0,0,205950
8,1660,1660,1660.0,0,0.0,2,10625,3.0,660.0,2007,2007,2,85.0,1660.0,292.0,24,2007.0,0,133,256000
7,1218,1218,1218.0,0,902.0,2,7500,2.0,462.0,2007,2008,2,62.0,316.0,210.0,24,2008.0,0,168,230348
6,1728,864,864.0,864,503.0,2,8791,2.0,673.0,2003,2003,2,64.0,361.0,0.0,24,2003.0,0,216,207500
7,1080,1080,1080.0,0,680.0,1,7500,0.0,0.0,2004,2005,2,63.0,400.0,120.0,23,1979.0,0,0,141000
6,1696,835,835.0,861,80.0,2,10110,2.0,542.0,2003,2003,2,68.0,200.0,0.0,23,2003.0,0,143,188000
7,1663,835,835.0,828,0.0,2,12774,2.0,478.0,2003,2004,2,67.0,835.0,95.0,23,2003.0,0,168,192500
6,1175,1175,1175.0,0,80.0,1,13072,0.0,0.0,2005,2006,2,63.0,1095.0,126.0,23,1979.0,0,0,146000
5,1114,1114,1114.0,0,646.0,1,13695,2.0,576.0,2004,2004,2,66.0,468.0,0.0,23,2004.0,0,0,159000
6,1114,1114,1114.0,0,814.0,1,13695,2.0,576.0,2003,2004,2,66.0,300.0,0.0,23,2004.0,0,0,155000
6,1640,798,798.0,842,0.0,2,8366,2.0,520.0,2004,2004,2,65.0,798.0,0.0,23,2004.0,0,138,173000
7,1162,1162,1162.0,0,0.0,2,9260,2.0,483.0,2007,2007,2,81.0,1162.0,0.0,23,2007.0,0,0,170000
6,1609,754,754.0,855,362.0,2,8453,2.0,525.0,1995,1995,2,65.0,392.0,38.0,23,1995.0,0,0,182000
6,1680,886,886.0,794,602.0,2,8480,2.0,474.0,1993,1994,2,50.0,284.0,120.0,23,1993.0,0,144,163000
6,1679,1679,1408.0,0,1138.0,2,8125,2.0,575.0,1994,1998,2,65.0,270.0,258.0,23,1994.0,0,224,193500
7,1657,832,832.0,825,537.0,2,14565,2.0,483.0,1994,1995,2,43.0,295.0,145.0,23,1994.0,0,144,189000
6,1677,827,827.0,850,472.0,2,8450,2.0,627.0,2001,2001,2,65.0,355.0,0.0,23,2001.0,0,0,190500
7,1737,844,836.0,893,397.0,2,8285,2.0,506.0,1992,1992,2,75.0,439.0,0.0,23,1992.0,0,192,175000
6,1294,1294,1278.0,0,1200.0,2,7153,2.0,496.0,1991,1991,2,68.0,78.0,88.0,23,1991.0,0,112,179200
6,1710,832,832.0,878,426.0,2,9291,2.0,506.0,1993,1993,2,76.0,406.0,120.0,23,1993.0,0,144,187000
6,1617,1617,1604.0,0,165.0,2,8012,2.0,533.0,1993,1994,2,50.0,598.0,0.0,23,1993.0,0,0,193000
6,1199,1199,1199.0,0,300.0,2,7892,2.0,530.0,1993,1993,2,55.0,899.0,0.0,23,1993.0,0,0,153900
5,984,984,984.0,0,53.0,1,9100,1.0,384.0,1963,1963,4,70.0,132.0,0.0,22,1963.0,0,145,128000
5,912,912,912.0,0,737.0,1,12968,1.0,352.0,1962,1962,4,68.0,175.0,0.0,22,1962.0,176,140,144000
5,864,864,864.0,0,764.0,1,8100,1.0,420.0,1961,2007,2,75.0,100.0,0.0,22,1962.0,0,132,135000
5,890,890,890.0,0,890.0,1,8450,1.0,308.0,1968,1968,4,65.0,0.0,0.0,22,1970.0,0,0,115000
5,864,864,864.0,0,489.0,1,6360,1.0,276.0,1963,1963,4,60.0,375.0,0.0,22,1963.0,0,0,119916
6,912,912,912.0,0,832.0,1,6768,1.0,288.0,1961,1996,2,65.0,80.0,0.0,22,1962.0,0,168,142000
6,1430,1430,1430.0,0,800.0,2,19508,2.0,484.0,1974,1974,4,95.0,630.0,144.0,27,1974.0,0,117,192000
5,1641,1001,1001.0,640,190.0,2,10759,2.0,490.0,1972,1972,4,70.0,0.0,0.0,22,1972.0,0,0,140000
6,2683,1364,930.0,1319,704.0,2,9205,2.0,473.0,1990,1991,2,68.0,226.0,304.0,18,1990.0,196,237,290000
9,2786,1827,1848.0,959,520.0,2,11025,2.0,636.0,1993,1994,2,105.0,1328.0,568.0,18,1993.0,0,294,372500
7,1391,1391,1391.0,0,16.0,2,4282,2.0,530.0,2004,2004,2,59.0,1375.0,0.0,24,2004.0,0,156,196000
7,1250,625,625.0,625,0.0,2,4017,2.0,625.0,2006,2007,2,35.0,625.0,0.0,24,2006.0,0,0,171900
7,1245,1245,1235.0,0,24.0,2,3435,2.0,495.0,2004,2005,2,37.0,1211.0,0.0,24,2004.0,0,0,178000
6,1200,600,600.0,600,390.0,2,3180,2.0,480.0,2005,2005,2,30.0,210.0,0.0,24,2005.0,0,0,165000
7,1392,703,689.0,689,0.0,2,3180,2.0,540.0,2007,2007,2,30.0,689.0,0.0,24,2007.0,0,0,146000
7,1392,703,689.0,689,0.0,2,3604,2.0,540.0,2007,2007,2,34.0,689.0,0.0,24,2007.0,0,0,146000
7,1501,757,744.0,744,549.0,2,2280,2.0,440.0,1999,1999,4,24.0,195.0,360.0,24,1999.0,0,0,179400
6,1549,757,744.0,792,550.0,2,2280,2.0,440.0,1999,1999,4,24.0,194.0,216.0,24,1999.0,0,0,172900
9,1638,1638,1614.0,0,1027.0,2,4765,2.0,495.0,2000,2000,0,68.0,587.0,260.0,24,2000.0,0,230,300000
9,1310,1310,1310.0,0,1004.0,1,4538,2.0,545.0,2001,2001,2,68.0,306.0,179.0,24,2001.0,0,277,285000
9,1419,1419,1419.0,0,964.0,1,4385,2.0,588.0,2001,2001,0,42.0,455.0,0.0,24,2001.0,0,155,290000
9,1557,1557,1557.0,0,1141.0,2,4109,2.0,484.0,1999,2000,0,35.0,416.0,260.0,24,1999.0,0,124,305000
9,1709,1709,1698.0,0,1238.0,2,5119,2.0,506.0,1999,2000,2,50.0,460.0,60.0,24,1999.0,0,97,328900
7,1252,624,600.0,628,510.0,2,2160,2.0,462.0,1999,2000,2,24.0,90.0,212.0,24,1999.0,0,0,160000
7,1404,684,672.0,720,600.0,2,2160,2.0,462.0,1999,2000,2,24.0,72.0,216.0,24,1999.0,0,20,170000
7,1789,872,858.0,917,681.0,2,10646,2.0,546.0,2001,2001,4,79.0,177.0,513.0,24,2001.0,0,0,223000
8,1586,962,960.0,624,612.0,2,2645,2.0,480.0,1999,1999,2,24.0,348.0,466.0,24,1999.0,0,169,170000
8,1607,962,960.0,645,813.0,2,2645,2.0,480.0,1999,2000,2,24.0,147.0,456.0,24,2000.0,0,169,200000
10,2393,1469,970.0,924,128.0,2,3951,2.0,846.0,1998,1999,0,36.0,0.0,0.0,24,1998.0,94,0,345000
8,1288,1288,1260.0,0,786.0,1,14963,2.0,500.0,1996,1996,0,38.0,474.0,0.0,27,1996.0,224,120,245500
8,1239,1239,1230.0,0,560.0,1,11064,2.0,477.0,1995,1995,2,22.0,0.0,0.0,27,1995.0,0,172,217500
8,1719,1719,1719.0,0,1619.0,1,10846,2.0,473.0,1993,1993,2,32.0,100.0,0.0,27,1993.0,0,122,324000
6,1232,1232,1232.0,0,660.0,2,11120,2.0,516.0,1984,1984,4,68.0,572.0,0.0,27,1984.0,0,0,162500
